2020-07-17 13:25:37,521.0
2020-07-17 13:26:28,521.0
2020-07-17 13:27:33,521.5
2020-07-17 13:28:40,522.5
2020-07-17 13:29:33,522.5
2020-07-17 13:30:25,522.5
2020-07-17 13:31:41,522.5
2020-07-17 13:32:40,521.0
2020-07-17 13:33:37,521.0
2020-07-17 13:34:41,521.0
2020-07-17 13:35:29,520.5
2020-07-17 13:36:26,520.5
2020-07-17 13:37:41,521.0
2020-07-17 13:38:40,522.0
2020-07-17 13:39:31,522.0
2020-07-17 13:40:29,521.0
2020-07-17 13:41:37,521.0
2020-07-17 13:42:30,521.5
2020-07-17 13:43:39,522.0
2020-07-17 13:44:39,521.5
2020-07-17 13:45:42,522.0
2020-07-17 13:46:33,522.0
2020-07-17 13:47:39,522.0
2020-07-17 13:48:43,521.0
2020-07-17 13:49:42,521.0
2020-07-17 13:50:40,521.0
2020-07-17 13:51:42,521.0
2020-07-17 13:52:31,520.5
2020-07-17 13:53:41,520.0
2020-07-17 13:54:24,520.0
2020-07-17 13:55:42,520.0
2020-07-17 13:56:37,521.0
2020-07-17 13:57:42,520.5
2020-07-17 13:58:42,521.0
2020-07-17 13:59:43,521.5
2020-07-17 14:00:43,522.5
2020-07-17 14:01:34,523.0
2020-07-17 14:02:37,523.5
2020-07-17 14:03:42,522.5
2020-07-17 14:23:38,526.5
2020-07-17 14:24:32,526.0
2020-07-17 14:25:41,525.5
2020-07-17 14:26:50,525.0
2020-07-17 14:27:54,525.0
2020-07-17 14:28:42,524.0
2020-07-17 14:29:36,524.5
2020-07-17 14:30:53,525.5
2020-07-17 14:31:52,525.0
2020-07-17 14:32:54,526.5
2020-07-17 14:33:37,526.5
2020-07-17 14:34:21,526.0
2020-07-17 14:35:55,524.0
2020-07-17 14:36:54,524.5
2020-07-17 14:37:48,524.0
2020-07-17 14:38:48,524.0
2020-07-17 14:39:50,523.5
2020-07-17 14:40:53,523.5
2020-07-17 14:41:54,523.5
2020-07-17 14:42:55,524.0
2020-07-17 14:43:49,523.5
2020-07-17 14:44:53,523.5
2020-07-17 14:45:49,523.5
2020-07-17 14:46:54,523.5
2020-07-17 14:47:55,524.0
2020-07-17 14:48:53,524.0
2020-07-17 14:49:43,524.5
2020-07-17 14:50:36,525.0
2020-07-17 14:51:53,524.0
2020-07-17 14:52:52,523.5
2020-07-17 14:53:52,524.0
2020-07-17 14:54:49,524.0
2020-07-17 14:55:50,523.5
2020-07-17 14:56:41,524.0
2020-07-17 14:57:53,524.0
2020-07-17 14:58:38,524.0
2020-07-17 14:59:42,524.0
2020-07-17 15:00:45,524.0
2020-07-17 15:01:43,524.5
2020-07-17 15:02:36,524.0
2020-07-17 15:03:35,524.0
2020-07-17 15:04:17,524.5
2020-07-17 15:05:48,524.0
2020-07-17 15:06:48,524.5
2020-07-17 15:07:16,523.5
2020-07-17 15:08:46,523.5

